common_voice_en_19948346.mp3	Another common type of certification in modern society is product certification.
common_voice_en_25167288.mp3	It must be splendid to get up and recite there.
common_voice_en_25166337.mp3	Herkimer County, New York was named in his honor.
common_voice_en_30480238.mp3	They clear their stand that they will stand with all communities or caste.
common_voice_en_17730664.mp3	The very next day, he woke refreshed.
common_voice_en_18167735.mp3	The lobes of her ears were pierced to hold rings.
common_voice_en_19646630.mp3	Wallace began writing stories at the age of seven.
common_voice_en_19704350.mp3	‘I should be sorry to think so,’ returned his companion.
common_voice_en_20287558.mp3	Therefore, he said, 'Do not be frightened.
common_voice_en_39999823.mp3	All series are edited for content and include Literary Arabic subtitles.
common_voice_en_22112181.mp3	six
common_voice_en_17444771.mp3	I don't suppose there's some sort of index to all this?
common_voice_en_17758736.mp3	No man or woman is worth your tears, and the one who is, won't make you cry.
common_voice_en_19046551.mp3	The party then fell into a crisis of leadership.
common_voice_en_25237716.mp3	The politician Airey Neave was a first cousin.
common_voice_en_158885.mp3	He had found where his treasure was, and was frightened at what might happen.
common_voice_en_665024.mp3	Crooks don't pay taxes.
common_voice_en_137777.mp3	He could not help it.
common_voice_en_38145547.mp3	During World War Two he conducted Radar research for the Admiralty.
common_voice_en_22772697.mp3	Trains run every hour each way on Sundays.
common_voice_en_19238624.mp3	Over everything there were great discussions.
common_voice_en_22198511.mp3	zero
common_voice_en_17252593.mp3	Before you get too excited, keep in mind that it only applies to low-dimensional problems.
common_voice_en_20875217.mp3	Richmond had never before visited Ireland, his appointment a break with past policy.
common_voice_en_18713070.mp3	He has sophisticated tastes.
common_voice_en_210777.mp3	I don't think this wall should be painted the way you suggested.
common_voice_en_513745.mp3	He looked like an Arab, which was not unusual in those parts.
common_voice_en_21060787.mp3	In his view, painters and artists in general should be craftsmen.
common_voice_en_20462746.mp3	In the United States only the federal government and state governments are sovereign.
common_voice_en_22148092.mp3	no
common_voice_en_19577361.mp3	Milwaukee police worked with international police organizations on recovery efforts.
common_voice_en_24986083.mp3	Celebrity format, with participants being previously known public figures, is also common.
common_voice_en_20978409.mp3	Their diet is mainly seeds and fruit.
common_voice_en_609065.mp3	I'm trying to explain to my mother how to get pictures off her phone.
common_voice_en_663212.mp3	I finally went by myself and came back this morning feeling happy and refreshed.
common_voice_en_19679314.mp3	The film's cast consisted of actors who were a part of Balachander's regular troupe.
common_voice_en_18571380.mp3	She gave a gulp.
common_voice_en_38080463.mp3	Easterbrook was a longtime critic of the Space Shuttle program.
common_voice_en_22755254.mp3	Four teenage girls were killed in the accident.
common_voice_en_20956122.mp3	Instead the parish was united with that of Saint Mary Aldermary.
common_voice_en_22315871.mp3	six
common_voice_en_22144861.mp3	six
common_voice_en_591840.mp3	A tow truck came to clear up the wreckage.
common_voice_en_18121280.mp3	Different strokes for different folks.
common_voice_en_595370.mp3	For the first time I started to see that it was possible to become productive.
common_voice_en_47281.mp3	The same hand that had brandished the sword now held a whip.
common_voice_en_17801959.mp3	How does that strike you?
common_voice_en_461012.mp3	Strike while the iron is hot Make hay while the sun shines
common_voice_en_19943371.mp3	It also has hot springs and associated facilities.
common_voice_en_18712870.mp3	The Norse form of the name was "Surkudalr".
common_voice_en_17789885.mp3	Mesh wire keeps chicks inside.
common_voice_en_19665239.mp3	Arthur Henderson became Foreign Secretary, with Snowden again at the Exchequer.
common_voice_en_19024457.mp3	Pappritz was a well-known singer at the Berlin Opera.
common_voice_en_19769267.mp3	The sale of the Ashby Saint Ledgers estate did not include The Manor House.
common_voice_en_658584.mp3	Is it all right?
common_voice_en_19075004.mp3	Johnson was influenced by the vogue for exotic locations.
common_voice_en_178626.mp3	Mark untaped the package carefully.
common_voice_en_25455746.mp3	Investment opportunities in Vietnam Town are open to Vietnamese worldwide.
common_voice_en_20712728.mp3	There are several ultramarathons held on the West Highland Way.
common_voice_en_40406988.mp3	He wants to grow out his mustache.
common_voice_en_570496.mp3	An old woman singing and playing music.
common_voice_en_23602695.mp3	After his wife's death Gilpin lived in Bedfordshire with his friend Samuel Whitbread.
common_voice_en_19853169.mp3	Its species is unconfirmed but is believed to be an alligator gar.
common_voice_en_19085358.mp3	Wheeler lives in Portland, Oregon, with his twin sons.
common_voice_en_20240264.mp3	Mount Coot-tha is the source of Ithaca Creek.
common_voice_en_25853848.mp3	Interbreeding between the human and amphibian species is also actively encouraged.
common_voice_en_651776.mp3	"Who told you that?" asked the boy, startled.
common_voice_en_12896.mp3	I am in search of that universal language, among other things.
common_voice_en_22857935.mp3	Young's greatest legacy was institution building.
common_voice_en_21112662.mp3	It follows the previous stages of hydrogen, helium, carbon, neon and oxygen burning processes.
common_voice_en_19685389.mp3	He pretends to return her feelings so he can stay close to Margit.
